,pole_id,height_id,red_hist_mean,red_hist_std,green_hist_mean,green_hist_std,blue_hist_mean,blue_hist_std,kernel_0_mean,kernel_0_std,kernel_0_max,kernel_0_min,kernel_1_mean,kernel_1_std,kernel_1_max,kernel_1_min,kernel_10_mean,kernel_10_std,kernel_10_max,kernel_10_min,kernel_11_mean,kernel_11_std,kernel_11_max,kernel_11_min,kernel_12_mean,kernel_12_std,kernel_12_max,kernel_12_min,kernel_13_mean,kernel_13_std,kernel_13_max,kernel_13_min,kernel_14_mean,kernel_14_std,kernel_14_max,kernel_14_min,kernel_15_mean,kernel_15_std,kernel_15_max,kernel_15_min,kernel_16_mean,kernel_16_std,kernel_16_max,kernel_16_min,kernel_17_mean,kernel_17_std,kernel_17_max,kernel_17_min,kernel_2_mean,kernel_2_std,kernel_2_max,kernel_2_min,kernel_3_mean,kernel_3_std,kernel_3_max,kernel_3_min,kernel_4_mean,kernel_4_std,kernel_4_max,kernel_4_min,kernel_5_mean,kernel_5_std,kernel_5_max,kernel_5_min,kernel_6_mean,kernel_6_std,kernel_6_max,kernel_6_min,kernel_7_mean,kernel_7_std,kernel_7_max,kernel_7_min,kernel_8_mean,kernel_8_std,kernel_8_max,kernel_8_min,kernel_9_mean,kernel_9_std,kernel_9_max,kernel_9_min,gray_hist_mean,gray_hist_std,hyper_pca_0_mean,hyper_pca_0_std,hyper_pca_1_mean,hyper_pca_1_std,hyper_pca_2_mean,hyper_pca_2_std,diameter_mean,diameter_std,diameter_mode,surface_density,middle_density,interior_density,height,diameter,surface_depth
21,41,1,59.10601,6.2012835,43.430996,2.9410434,32.969288,3.3661265,0.2826187,0.041545462,0.3850217,0.19029124,0.19514307,0.035004444,0.26442206,0.11134973,0.0989992,0.019524464,0.1422205,0.058690347,0.10078547,0.03809668,0.18557186,0.05194141,0.306065,0.07217157,0.4560514,0.21433116,0.28314883,0.051332295,0.41291875,0.22054169,0.23844543,0.030938087,0.31154004,0.17277756,0.22718377,0.06907123,0.33701658,0.09641,0.25121567,0.054674275,0.38824844,0.15828478,0.18430749,0.041660476,0.30653593,0.10837696,0.18999813,0.05675744,0.33611447,0.1163902,0.2753051,0.04130517,0.37894738,0.20675728,0.13675174,0.03313889,0.22156098,0.06769965,0.1365152,0.046586193,0.28123403,0.075108595,0.26469603,0.05032783,0.3898089,0.17821819,0.06607639,0.026155056,0.12601301,0.020376131,0.055782776,0.030897994,0.11519937,0.01392764,0.27385503,0.045035284,0.39081013,0.19360206,41.975075,3.3161123,-7.609464e-07,0.0023379258,-0.00038509248,0.0009428912,-5.564398e-05,0.0005523375,0.2360549917514328,0.0441840370011458,0.2404212039751833,20640.171875,19992.765625,21306.3203125,101.5,22.5,0.7552444338798523
22,41,2,61.196033,6.418799,43.489677,2.897056,33.62173,2.561137,0.28060654,0.052726407,0.38000992,0.19054964,0.19420815,0.032199092,0.26054597,0.14219086,0.111691415,0.036341343,0.21430734,0.04962912,0.10922476,0.04558594,0.20607404,0.05137268,0.30692756,0.078296416,0.45631662,0.18696144,0.27089223,0.052012194,0.4013831,0.20110784,0.23320973,0.042467445,0.3279245,0.17192955,0.2012986,0.055845305,0.33712214,0.090356104,0.23271893,0.051731903,0.37028432,0.14176096,0.17898859,0.04092765,0.28577995,0.102753006,0.15966402,0.055038065,0.28880623,0.079975255,0.26810992,0.048285678,0.371824,0.20207374,0.16093302,0.06003545,0.29658708,0.07249811,0.14219123,0.040326037,0.22521544,0.057738505,0.25106305,0.04741481,0.3771897,0.1788786,0.060965452,0.031656682,0.13755971,0.016264632,0.057194117,0.03058826,0.113154,0.01254506,0.26688966,0.049793344,0.38278818,0.19389062,42.429264,3.133062,-0.00055010506,0.000875301,-0.00017337849,0.00041370833,-0.0001446873,0.00021026118,0.2338815098428999,0.0425497537391997,0.2397938597970004,20842.66796875,19690.90234375,21764.83984375,101.5,22.5,0.7626211643218994
23,41,3,60.593872,7.3707438,42.677948,3.6045475,33.95285,2.3321447,0.26010346,0.031626523,0.32968402,0.19710234,0.15935859,0.026802264,0.21264729,0.09214063,0.09455246,0.034468077,0.1874175,0.040460665,0.10038823,0.042702287,0.20332623,0.034947414,0.25059327,0.048454434,0.37807035,0.18161598,0.24352884,0.030060437,0.32717946,0.1971774,0.21247235,0.02755305,0.2569131,0.16160013,0.15979663,0.042549428,0.26763383,0.07172773,0.21018316,0.03320004,0.3082318,0.118622646,0.16184846,0.029998083,0.2364486,0.117300294,0.148357,0.060255095,0.2873475,0.08131362,0.24398962,0.029485205,0.31836432,0.18016753,0.13385512,0.04508164,0.23934971,0.04877599,0.13090141,0.04215918,0.22227608,0.04765839,0.22633123,0.029561104,0.31701326,0.14695786,0.067272976,0.03563813,0.1409105,0.02209893,0.05757936,0.031383496,0.116077006,0.010714627,0.24540876,0.030376893,0.32514113,0.17362623,42.02125,3.558836,0.00012813308,0.00233739,-0.0003935634,0.0010548424,-2.22514e-05,0.0006163971,0.2218631094164811,0.0292868330305343,0.2191527053041387,20889.99609375,19443.82421875,21385.869140625,101.5,22.5,0.7676757574081421
24,41,4,58.708096,7.083217,41.13118,4.7002144,33.15419,3.3183255,0.21817978,0.040243533,0.29562882,0.139733,0.14703126,0.03627586,0.2260953,0.09098877,0.09948478,0.04102331,0.22103243,0.042721204,0.11638661,0.07298221,0.30552155,0.03494966,0.19206764,0.0413826,0.27463248,0.10597558,0.18371098,0.044379544,0.2677723,0.08835727,0.17470619,0.037826147,0.25109616,0.10146845,0.13270429,0.04810506,0.24456787,0.040749244,0.16503587,0.040776238,0.24377078,0.07416917,0.13455574,0.031804413,0.21600126,0.09214569,0.13268688,0.037699863,0.24479909,0.07906856,0.20472454,0.040991485,0.2798373,0.12446305,0.12872314,0.058777418,0.25059497,0.050079606,0.11864543,0.030497588,0.1988364,0.060378216,0.18283859,0.036031168,0.24672285,0.10623122,0.060306843,0.03148165,0.12580624,0.014878703,0.05705348,0.028890707,0.121708035,0.012125498,0.20082714,0.036278725,0.27746552,0.12857305,40.65341,4.468903,-0.00046377233,0.00032117617,-5.5966862e-05,9.169371e-05,-0.00014397032,5.236558e-05,0.2100448119886079,0.0317067108396115,0.2141594367269493,21138.06640625,20088.884765625,21967.59765625,101.5,22.5,0.7722737193107605
25,41,5,59.70007,5.7881856,41.829178,4.74181,33.44647,3.872905,0.20879126,0.045156408,0.28567776,0.11890192,0.12449128,0.030825756,0.18217665,0.07759747,0.0955813,0.038591065,0.21106765,0.043765433,0.10432322,0.04141174,0.24323714,0.05265559,0.20415477,0.070357375,0.31960067,0.10738727,0.18939936,0.048238624,0.28002888,0.11669324,0.16718045,0.045563415,0.233201,0.085097685,0.157996,0.05416726,0.2599489,0.0586548,0.19157048,0.05359672,0.3119058,0.095787,0.13227028,0.033041105,0.22087462,0.07698901,0.13945675,0.03077143,0.19349167,0.07717338,0.20592616,0.04461536,0.29629934,0.12981635,0.122467525,0.035470158,0.20462684,0.057461232,0.13046093,0.03408854,0.20317015,0.06741565,0.20205459,0.046700235,0.30449817,0.114747025,0.06996029,0.039810814,0.17387596,0.025979405,0.05529359,0.029932719,0.107754685,0.009199463,0.20434552,0.046202302,0.29649156,0.113592945,41.277153,4.525657,-0.00018553105,0.00047245427,-3.037229e-07,0.00016713714,-0.0001221305,8.413863e-05,0.2085029404475504,0.0120271178905584,0.2140172150628633,20908.01953125,20144.6484375,21547.0859375,101.5,22.5,0.7778878211975098
26,41,6,59.882343,7.235501,40.143597,5.2426276,31.342031,3.8759072,0.20460083,0.05120624,0.3111756,0.117041215,0.11871887,0.019727109,0.1852984,0.08359739,0.09614831,0.027152324,0.16242221,0.05358299,0.12310879,0.042477336,0.2207683,0.057074774,0.23779076,0.09825644,0.39749485,0.09337571,0.2019915,0.06488533,0.3317497,0.110503905,0.16070709,0.042474486,0.24779987,0.08880722,0.16486683,0.07524257,0.33706903,0.059617992,0.19144884,0.067031905,0.36132616,0.092220955,0.13420372,0.04736081,0.27502134,0.057241194,0.12953092,0.027513593,0.18925563,0.08128091,0.20235564,0.05603192,0.32923526,0.11359379,0.12847139,0.034496296,0.21157657,0.0688062,0.1330847,0.06324805,0.30635652,0.06366546,0.19855326,0.058592368,0.31689456,0.112983055,0.084282726,0.052674823,0.24141043,0.017370451,0.06523232,0.041593615,0.17354865,0.008885451,0.20120676,0.053723752,0.30469814,0.12400844,39.67598,5.0103827,-0.00011838844,0.00061867095,0.00010000072,0.00025738747,6.016602e-05,0.0001964269,0.1947442176463411,0.0366624787189375,0.2050325902417027,20672.08203125,21651.634765625,22043.158203125,101.5,22.5,0.7839525938034058
27,41,7,58.72606,7.2103615,40.626743,5.438881,32.032436,4.063626,0.21384354,0.052349366,0.31743073,0.102619335,0.12047666,0.019957023,0.16873622,0.0844693,0.10690256,0.05614567,0.23589042,0.0403043,0.12538712,0.074070305,0.3318929,0.044331875,0.2776952,0.09936288,0.4156809,0.107029594,0.21782956,0.06599089,0.32695907,0.0901707,0.16675732,0.040545065,0.25768402,0.077781454,0.18259016,0.05117714,0.27787003,0.086836845,0.20080566,0.046354536,0.27758864,0.09565227,0.14251132,0.051251158,0.24209192,0.043045815,0.12992783,0.038872063,0.20393956,0.05880533,0.21341796,0.053665403,0.32299185,0.10214909,0.13772085,0.055406746,0.24642748,0.046956155,0.12595624,0.04066103,0.23304419,0.061313156,0.20696999,0.049712073,0.28922445,0.09846537,0.076632164,0.04514314,0.20443417,0.020803303,0.06487851,0.03707655,0.14659119,0.011409819,0.20711155,0.050787393,0.29349625,0.09304767,40.06926,5.159242,0.0005731731,0.0009833737,0.00022503755,0.00029311102,0.00046649002,0.00043971883,0.2038555639143349,0.0142586506654362,0.2047705619759172,20851.984375,22126.8671875,21865.75390625,101.5,22.5,0.7942121028900146
28,41,8,51.939384,10.591656,38.43358,7.6323676,31.069927,5.205176,0.22226489,0.06255306,0.32015043,0.09715136,0.12500603,0.033676732,0.19854468,0.068889104,0.120914556,0.05737255,0.28635958,0.0370863,0.14167342,0.092925094,0.39250085,0.049577225,0.29308408,0.0657177,0.4201972,0.15525094,0.23356654,0.066420086,0.33048242,0.11934319,0.17662421,0.05120675,0.2589481,0.06541976,0.20031528,0.05725115,0.27883774,0.101693235,0.21303724,0.0537619,0.30678624,0.09272,0.15103346,0.06156322,0.2762739,0.036240876,0.10504257,0.035254862,0.1789066,0.05251652,0.22070618,0.063477434,0.32321972,0.101981014,0.13687754,0.04993389,0.22118087,0.046413273,0.13067083,0.04384887,0.2695857,0.070590444,0.21773182,0.05786333,0.31800997,0.10791817,0.08476755,0.04925605,0.21173848,0.018508298,0.060881786,0.032338664,0.124352396,0.010650424,0.21904178,0.059238203,0.31981614,0.1014364,37.744534,7.13286,0.002040833,0.0013629057,0.0006116628,0.00044638364,0.0012602038,0.0005201939,0.1933276775335686,0.0231323315062065,0.1984717583184446,21160.900390625,21930.48828125,21665.224609375,101.5,22.5,0.8100677728652954
29,41,9,45.864426,9.731524,36.23253,6.3443003,29.500988,4.263591,0.20206466,0.060163446,0.29149646,0.0,0.07167737,0.03500016,0.14221063,0.0,0.080399744,0.042804815,0.19078006,0.0,0.09918996,0.06717453,0.3483093,0.0,0.34213668,0.111503765,0.4926213,0.0,0.24435914,0.09082435,0.40228248,0.0,0.17309807,0.061896954,0.29243958,0.0,0.25874916,0.10333788,0.45891324,0.0,0.22268192,0.069795996,0.34941843,0.0,0.13252495,0.04095389,0.23183993,0.0,0.07310151,0.045408998,0.17489298,0.0,0.21098575,0.06312797,0.31888247,0.0,0.11414175,0.073379315,0.3349657,0.0,0.094670944,0.03490441,0.17002855,0.0,0.22499642,0.06856489,0.35187533,0.0,0.06503287,0.03888478,0.17661443,0.0,0.06275503,0.04100703,0.17173572,0.0,0.21085384,0.06373465,0.31275648,0.0,35.296696,5.9922366,0.0042242454,0.0021934789,0.0011164994,0.00078248803,0.0024237146,0.00075196585,0.1927262986955413,0.0139082043067636,0.1951119905215102,21441.9375,22598.73828125,22592.146484375,101.5,22.5,0.8275494575500488
30,6,0,83.12236,8.34866,66.99891,7.7156844,48.040817,7.0378165,0.17819683,0.072220534,0.3048251,0.0,0.13754973,0.059796177,0.22587529,0.0,0.09007723,0.041375987,0.21959698,0.0,0.08519301,0.025189992,0.15523183,0.0,0.19424395,0.077692,0.34147608,0.0,0.17613398,0.07684924,0.32357347,0.0,0.15871127,0.0670867,0.28927028,0.0,0.17598781,0.07224133,0.37707067,0.0,0.15990838,0.069312915,0.32771912,0.0,0.13922216,0.059012007,0.2695074,0.0,0.12814277,0.058580104,0.25849652,0.0,0.17671864,0.064975545,0.2985361,0.0,0.09544969,0.03795133,0.23284319,0.0,0.10403759,0.03988471,0.23948863,0.0,0.17429157,0.058891494,0.29107174,0.0,0.08146858,0.06512642,0.32329556,0.0,0.063510545,0.04102923,0.20602456,0.0,0.17378679,0.06570355,0.29527965,0.0,63.01972,7.4993825,-0.0007878787,2.2775868e-05,-0.00014223729,9.098528e-06,-0.00016583163,7.896262e-06,0.2171889881971219,0.0298457648275894,0.2208933690539623,16380.72265625,17521.53515625,17925.2734375,102.5,23.0,0.7461861968040466
31,6,1,91.65211,4.1624217,73.83251,4.0135756,55.828056,3.0036232,0.34537408,0.05277288,0.43098566,0.18737802,0.20662408,0.031234866,0.28476202,0.1269709,0.09243519,0.0291576,0.19668406,0.041692566,0.11997005,0.036928777,0.19320796,0.052020743,0.4279832,0.07692881,0.64663625,0.21307378,0.37982187,0.05249233,0.4992268,0.2225619,0.32894036,0.051386334,0.4017389,0.17988321,0.43042296,0.07904434,0.5257688,0.16919401,0.34613225,0.0597774,0.41531196,0.15739071,0.2769183,0.04495493,0.33735338,0.1389659,0.23067965,0.041266058,0.33551046,0.16688919,0.34277448,0.052972537,0.42784983,0.17095491,0.12901488,0.029899782,0.2012631,0.058941595,0.12614088,0.026185377,0.1968222,0.07325824,0.33646354,0.050413173,0.41700625,0.17542973,0.05676338,0.025046736,0.115694195,0.020293863,0.053655773,0.022255838,0.11935411,0.025377119,0.33818018,0.050966945,0.42874083,0.18720916,70.307816,3.6217325,-0.0007702231,6.377741e-05,-0.00013573813,1.9452908e-05,-0.0001706642,2.2932718e-05,0.2093493392863559,0.042548537289518,0.2157258774014012,16380.7001953125,17278.16796875,18511.875,102.5,23.0,0.7607938647270203
32,6,2,92.26849,6.82507,71.25432,6.438534,53.865612,6.3890104,0.33849564,0.09110945,0.544561,0.20870984,0.20361489,0.023740299,0.25143647,0.15705968,0.09302913,0.024172891,0.1505534,0.050005548,0.12877338,0.027991315,0.19924814,0.062153567,0.477663,0.15993327,0.7675191,0.22932568,0.37908977,0.11938337,0.64082813,0.2151295,0.3189534,0.09367769,0.52559394,0.1904028,0.4088451,0.13021176,0.6588188,0.15251319,0.32968265,0.08888429,0.5261803,0.18046197,0.26573017,0.071808584,0.43332905,0.14959215,0.21564388,0.03649583,0.2888526,0.14801721,0.3334829,0.09140564,0.5408496,0.2091608,0.113492414,0.026634892,0.15588056,0.058558702,0.15522198,0.0306951,0.23622556,0.1034926,0.322014,0.089731336,0.52049625,0.2012287,0.057478085,0.028171482,0.14548406,0.026231425,0.06703945,0.018213363,0.11326477,0.036037184,0.32556945,0.08820756,0.52191955,0.1991433,68.23165,6.375719,-0.00076446176,8.438327e-05,-0.00013338264,2.6332476e-05,-0.00017130938,2.9285466e-05,0.2101388805134884,0.0320119145236611,0.2112198303333822,15940.6728515625,16817.552734375,18129.560546875,102.5,23.0,0.7689055800437927
33,6,3,90.14149,9.525866,64.7606,8.117007,46.84501,7.416637,0.3114188,0.108907655,0.55624217,0.1935404,0.18859033,0.028007604,0.23818353,0.12866455,0.09572561,0.027699513,0.16137272,0.05284624,0.15131979,0.04968912,0.31538877,0.07201966,0.3432921,0.16381453,0.7536788,0.13181156,0.326564,0.13800466,0.64529425,0.15871565,0.28855386,0.1109433,0.5373669,0.1801348,0.3500411,0.1592456,0.67199856,0.13094707,0.29907838,0.11178255,0.5493212,0.16126497,0.24323507,0.08994129,0.46890447,0.13630763,0.19919492,0.046890825,0.28814867,0.11614651,0.30651948,0.10956213,0.551219,0.19170153,0.110187635,0.021186683,0.15623939,0.067158304,0.17590122,0.04719487,0.3263644,0.09835116,0.2946277,0.10792712,0.5364232,0.18846494,0.0636711,0.035742898,0.16676643,0.026809245,0.07245155,0.017323596,0.109898984,0.042384032,0.29857332,0.107225984,0.54026866,0.18481138,62.051876,7.9443946,-0.00072595506,0.0001719819,-0.00011829227,4.9104765e-05,-0.00017914646,5.3004278e-05,0.1994771021634412,0.0414780346177269,0.2078014415693461,15090.47265625,16595.791015625,18064.41015625,102.5,23.0,0.7433316707611084
34,6,4,82.77892,4.6274757,51.74118,4.8636136,34.504974,4.2503977,0.17477116,0.04257902,0.27983046,0.10368102,0.15928781,0.03889448,0.22223805,0.08966316,0.09562275,0.024652677,0.14748108,0.048716396,0.1889523,0.052724496,0.32504323,0.093021005,0.1445042,0.040617853,0.256023,0.09831825,0.1445407,0.033701763,0.22848675,0.09383527,0.14558846,0.038865115,0.24268779,0.084572956,0.16064951,0.055196565,0.2844034,0.076715834,0.1497298,0.041794594,0.23850161,0.07624873,0.13373397,0.03763185,0.21973297,0.07060554,0.13475557,0.02668273,0.18990135,0.082661316,0.16814975,0.043247268,0.26688796,0.10082312,0.123088814,0.021845179,0.1695762,0.07465193,0.20175377,0.041787118,0.33557984,0.13550034,0.1599489,0.039111372,0.23898113,0.094483405,0.059954844,0.018796876,0.11252117,0.031882852,0.08369011,0.022516534,0.13903022,0.04369868,0.16407488,0.038479336,0.2571107,0.10271404,49.77298,4.608371,-0.00022879141,0.0006526054,5.6033583e-05,0.00021238918,-0.00027442537,0.00015426171,0.1988382454476472,0.0260580668561673,0.2028437502480949,14088.41796875,16609.6640625,18647.486328125,102.5,23.0,0.5883188843727112
35,6,5,91.4856,6.112926,53.27102,5.007976,35.220245,4.350355,0.15529467,0.037262574,0.28163302,0.11049507,0.17551205,0.031399287,0.23631603,0.10915089,0.11114332,0.030317819,0.17532802,0.045929182,0.2201094,0.05361077,0.35844046,0.124395095,0.17963518,0.04809596,0.30664825,0.10348196,0.14443928,0.037321184,0.25515288,0.09093371,0.12856156,0.033102315,0.24416189,0.08731358,0.18206291,0.03122979,0.26389444,0.12668243,0.1414306,0.03482363,0.222875,0.09479612,0.11449728,0.027937857,0.20279145,0.069223575,0.12601054,0.032866966,0.20021406,0.06757445,0.1473402,0.034615126,0.25685412,0.10534284,0.12667249,0.034821674,0.20976812,0.067675255,0.21090707,0.0539983,0.3232044,0.092945255,0.13772984,0.031827144,0.24118944,0.09562162,0.0583794,0.016962774,0.09983069,0.027488366,0.09466051,0.020887865,0.14478284,0.0518834,0.14363995,0.03657862,0.27148637,0.092602484,51.738407,4.8486123,-0.00022335417,0.0006159281,8.428989e-05,0.0002146319,-0.0002360396,0.00013959048,0.2052617029404591,0.0233587669555286,0.2091029446655959,13877.001953125,16567.259765625,18621.541015625,102.5,23.0,0.5815606713294983
36,6,6,98.31428,10.874365,58.90411,8.286142,40.11049,6.6766763,0.21728893,0.07434295,0.35699728,0.089793414,0.15238674,0.029263267,0.19933875,0.09704188,0.079645686,0.023909038,0.13852686,0.034391742,0.17455786,0.040499285,0.27572176,0.07822258,0.27014866,0.1038054,0.41095635,0.106313944,0.22324704,0.09095911,0.3545035,0.07695687,0.1904295,0.07306231,0.32377878,0.07357322,0.23511639,0.08018943,0.37464434,0.108545214,0.1988217,0.07548843,0.31369287,0.067389786,0.15856713,0.05201332,0.24901992,0.05757078,0.13381359,0.033226166,0.23618014,0.073552,0.20732336,0.071627155,0.34817678,0.080398574,0.09464922,0.01997181,0.14513083,0.051215798,0.18174213,0.044113062,0.31829417,0.108623505,0.19490807,0.071485445,0.32810774,0.07340502,0.04581082,0.014204195,0.09796989,0.02548514,0.08722612,0.02077086,0.13352266,0.04265019,0.20463154,0.07523711,0.3424524,0.0824359,57.390404,8.115428,-0.0006049643,0.00028859059,-7.791258e-05,7.64835e-05,-0.00014377963,5.674643e-05,0.2143179299996768,0.0340747355690712,0.2219211656616274,14565.8720703125,17325.3203125,18965.7734375,102.5,23.0,0.6459249258041382
37,6,7,101.03438,11.788608,61.24864,9.182311,42.965275,6.877435,0.21656197,0.07829899,0.37086132,0.09048691,0.13208075,0.033040684,0.19906309,0.074078634,0.07341004,0.027581519,0.1422873,0.028784327,0.18242313,0.040604364,0.27106002,0.08346292,0.2742421,0.10058329,0.40742728,0.10568352,0.22791797,0.08839955,0.35585043,0.083091825,0.19327806,0.074601285,0.33091283,0.0750636,0.2389946,0.08656018,0.39129758,0.11053522,0.20239381,0.085204564,0.33583486,0.06518963,0.16132993,0.060085695,0.2673316,0.062291533,0.11186049,0.037136167,0.20595223,0.063224815,0.20875932,0.07859517,0.3631798,0.0806568,0.090642355,0.02975998,0.15254027,0.042223457,0.16377409,0.045236662,0.25772762,0.08383597,0.19788973,0.07826931,0.34144557,0.074647,0.047416504,0.015186074,0.07782329,0.016741505,0.070099734,0.018158676,0.11762063,0.041148476,0.20627394,0.07882901,0.35486805,0.08525879,59.975586,8.765939,-0.00063483766,0.00015910047,-7.82177e-05,6.178408e-05,-0.00012092309,4.6806148e-05,0.2190836056677805,0.0055414704993209,0.2209060799603805,15027.744140625,17233.18359375,18406.671875,102.5,23.0,0.687816321849823
38,6,8,95.8313,9.065667,58.351402,6.4224763,41.07631,4.6760297,0.17397682,0.035403572,0.3028139,0.13113749,0.12931485,0.03496399,0.21589153,0.084129244,0.06688653,0.030096972,0.12790494,0.022289194,0.1437948,0.046227038,0.28168386,0.066302404,0.24731076,0.06296927,0.34113255,0.13462609,0.18182747,0.0470948,0.32237697,0.11136359,0.14994587,0.03473454,0.2721714,0.102931544,0.19988516,0.046844,0.39952987,0.14062564,0.16097885,0.052644927,0.38578185,0.098395,0.12755524,0.03662056,0.2855661,0.06765625,0.10761344,0.030272199,0.19997454,0.046034086,0.16633415,0.038212646,0.3068517,0.1144351,0.08638306,0.025914216,0.1549953,0.04459076,0.14743593,0.039347127,0.2352964,0.096096225,0.15639883,0.039964434,0.31162938,0.10446823,0.04260872,0.014616808,0.073347315,0.019114787,0.065419815,0.020163039,0.13887903,0.03427298,0.16271535,0.037199367,0.3028954,0.11741066,57.16515,6.146949,-0.00043366742,0.0004746155,-5.9373975e-05,0.00018009277,-4.4129723e-05,0.0001827397,0.2146210190856506,0.007114013628703,0.2172821520036424,15614.2138671875,17459.244140625,18465.513671875,102.5,23.0,0.7204806208610535
39,6,9,93.53698,10.206712,59.519394,8.51927,41.64671,6.1665897,0.15332158,0.062822305,0.31267062,0.0,0.10463282,0.049680512,0.1953116,0.0,0.060765743,0.02398156,0.12463304,0.0,0.118215926,0.04257225,0.20642698,0.0,0.1899522,0.073828995,0.328107,0.0,0.15438886,0.074331395,0.3307275,0.0,0.13211644,0.05981354,0.27948824,0.0,0.1950633,0.08250966,0.41116637,0.0,0.15504338,0.08103096,0.3997541,0.0,0.11823568,0.061143532,0.30266717,0.0,0.08053714,0.047344707,0.21750376,0.0,0.15139058,0.06116894,0.3169811,0.0,0.0701214,0.023484046,0.12690715,0.0,0.09502287,0.04075124,0.17642114,0.0,0.15383476,0.059971225,0.3220486,0.0,0.045907408,0.03135409,0.16883083,0.0,0.049528103,0.012454556,0.099254675,0.0,0.15110457,0.06021628,0.3130644,0.0,57.80622,7.952239,-0.00023572115,0.0005661765,-9.545766e-05,0.00016128375,6.153181e-05,0.0002108805,0.2078876937931909,0.0214570845937283,0.2113178284590436,16139.1796875,17795.1328125,18191.2265625,102.5,23.0,0.7469851970672607
40,5,0,76.89847,5.636949,59.530293,4.6294203,42.453983,5.79983,0.16663334,0.11331026,0.59759885,0.0,0.09754482,0.047215544,0.19665894,0.0,0.07756147,0.036200427,0.19533572,0.0,0.08689411,0.041135922,0.19274323,0.0,0.19733383,0.12688132,0.44031045,0.0,0.19900064,0.14929742,0.5837006,0.0,0.15489043,0.10759102,0.5179702,0.0,0.19167198,0.14426304,0.75617665,0.0,0.16153452,0.12948515,0.78947926,0.0,0.14498384,0.1219057,0.8119333,0.0,0.12711178,0.06948947,0.26498407,0.0,0.17204747,0.119764745,0.6705408,0.0,0.06986308,0.027694441,0.12618646,0.0,0.111871794,0.07843641,0.32573867,0.0,0.17810766,0.12291221,0.71514326,0.0,0.10133095,0.09888774,0.66732347,0.0,0.09114842,0.084021956,0.40184626,0.0,0.17054653,0.11569466,0.63985056,0.0,56.221542,4.9570312,-0.0007561895,9.513552e-05,-0.00012721783,4.126856e-05,-0.00016768306,2.0240977e-05,0.1886545878910524,0.0170007565219431,0.1842152234816528,16812.47265625,18019.328125,18517.07421875,98.5,22.0,0.7530561089515686
41,5,1,81.57913,4.1359434,62.55212,3.4217353,46.654945,5.115086,0.24163899,0.08966837,0.35843027,0.07172282,0.15688828,0.031594817,0.21054357,0.10172993,0.073656194,0.017613484,0.11028905,0.038502708,0.09973487,0.031702362,0.20572266,0.05873758,0.35783827,0.06914471,0.4516381,0.17454337,0.29478857,0.054003883,0.38029113,0.18578105,0.22869954,0.07768956,0.3278557,0.07535287,0.2827361,0.10465152,0.424707,0.07280007,0.24286704,0.10699122,0.40271497,0.04592333,0.20472954,0.08624249,0.32229036,0.042143796,0.22903982,0.05680709,0.34558162,0.1332608,0.24063954,0.09316931,0.36063522,0.065104656,0.06490449,0.024457913,0.122038804,0.027696967,0.10962718,0.038670026,0.18368202,0.04229925,0.23881611,0.09827205,0.37704188,0.054368474,0.04817034,0.021250494,0.09128966,0.013511642,0.051397357,0.014941074,0.074884,0.022342667,0.23945406,0.09360742,0.35822898,0.061353225,59.77968,3.884324,-0.00069254055,0.00013515621,-9.6560216e-05,5.6617628e-05,-0.00017171781,3.5081695e-05,0.1949995557940361,0.0139964774558561,0.1996815578582824,18278.166015625,19527.13671875,18273.185546875,98.5,22.0,0.8764426708221436
42,5,2,82.039154,6.3947988,60.602333,4.872804,45.659267,5.4404135,0.25143918,0.09306316,0.36597255,0.08403041,0.14989768,0.044152487,0.21696104,0.08157122,0.06843763,0.01692288,0.10911838,0.033677027,0.109520376,0.041477088,0.22726795,0.043301675,0.36780852,0.088128045,0.49380434,0.18447188,0.3042656,0.06110373,0.38264662,0.18602198,0.23661003,0.08085558,0.33022678,0.0858199,0.28361836,0.11601856,0.40831685,0.055429153,0.2483727,0.10904095,0.37799218,0.05420552,0.21214585,0.08945267,0.34007582,0.05078255,0.20464173,0.06283853,0.34586182,0.096813396,0.24938005,0.09576372,0.36558545,0.07632577,0.064817145,0.030926328,0.14762636,0.02715411,0.116835766,0.04132929,0.17650561,0.048030585,0.2460286,0.100259006,0.3611027,0.06605463,0.047529817,0.02564705,0.09260145,0.01314473,0.05569622,0.019817717,0.090557344,0.023194239,0.24787404,0.09670229,0.3632633,0.073718734,58.39854,5.086567,-0.0005042277,0.00030695056,-1.7605757e-05,0.00011978762,-0.00018287006,5.355864e-05,0.1889965368236016,0.0297537682293471,0.1980437733078214,17831.080078125,18795.05078125,18128.6484375,98.5,22.0,0.8811768293380737
